Denmark,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.002617323,445.2097958,0.002827642,460.952394,,0.002742919,457.2853269,0.003939815,,,ADE
0.002591535,442.5134327,0.002754545,456.9645178,,0.002669233,448.3383187,0.003786612,,Mean,442.420611
0.002467908,432.2386039,0.002699746,452.0764561,,0.002565067,440.5113281,0.00366869,,Std,9.994571236
0.00247777,432.6258481,0.00268339,451.8175575,,0.002523727,436.3405897,0.003603322,,,RMSE
0.002428627,428.6921574,0.002570381,441.5499019,,0.002467541,429.867464,0.003532027,,Mean,0.003715472
0.002634177,446.5633298,0.002854783,464.6654802,,0.002764758,455.907404,0.003951383,,Std,0.000151268
0.002364915,423.0539961,0.002537878,438.4803099,,0.002462274,430.9897991,0.003559518,,,
0.002536202,438.1671155,0.002670343,449.8239505,,0.002624691,444.9334608,0.003736658,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Sensitivity Analysis,,,,,,,,,,
,,,,,,,,,,
LSTMdec hidden: 32,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.001488567,150.9579389,0.001559479,161.4584487,,0.001514376,154.1392109,0.002617758,,Mean,0.001529953
0.001475713,149.0748558,0.001550338,160.0544569,,0.001504088,152.439794,0.002603413,,Std,2.83E-05
0.001439204,143.9955235,0.001550248,160.1043805,,0.001562955,160.5024556,0.002667332,,,ADE
0.001524523,156.1923847,0.001596714,165.6467761,,0.001549282,159.012893,0.002644376,,Mean,156.4413633
0.001465332,147.6019344,0.001529825,156.9542889,,0.001495136,151.2698301,0.002585002,,Std,4.414550496
0.001486636,150.7631493,0.001569157,162.7730159,,0.001515064,154.2428243,0.002617373,,,RMSE
0.001561909,163.3718364,0.001559254,163.3433712,,0.001572854,164.6215905,0.002694623,,Mean,0.002632076
0.001509116,153.9377648,0.001562045,160.8576138,,0.001527363,155.6321893,0.002618914,,Std,3.43E-05
0.001463284,147.3392662,0.001530081,157.0301377,,0.001501417,152.2906363,0.002607474,,,
0.0015205,155.7953607,0.0015595,161.3132323,,0.001557,160.2622092,0.0026645,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
LSTMdec hidden: 64,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.001272352,126.2598465,0.001324846,133.2915769,,0.001310704,130.7063314,0.002249976,,Mean,0.001283917
0.001248298,123.1904998,0.001309795,130.9863941,,0.001275192,126.3093234,0.002221574,,Std,2.41E-05
0.00123968,122.1649114,0.001287738,128.3496485,,0.001261564,124.6475244,0.002216398,,,ADE
0.001252988,123.7452911,0.001309202,131.1140408,,0.00128295,127.2815724,0.00222697,,Mean,127.5508691
0.001244823,122.7363176,0.001294097,129.6606335,,0.001263802,124.8870614,0.002206878,,Std,3.219753968
0.001245464,122.8153458,0.00130565,130.6531759,,0.001271424,125.9243599,0.002213708,,,RMSE
0.001274538,126.5787182,0.001320821,132.2714451,,0.001292215,128.522787,0.00222553,,Mean,0.002228734
0.001235548,121.588539,0.001273727,126.7229799,,0.001253826,123.5723365,0.002192915,,Std,2.65E-05
0.001319767,132.9015247,0.001350224,136.8515238,,0.001331283,134.0855374,0.002286233,,,
0.001287743,128.6956803,0.001327562,133.7879401,,0.001296215,129.571857,0.002247156,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
LSTMdec hidden: 128,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.001016693,113.1492455,0.001359306,132.5998044,,0.001060095,117.6154353,0.001970885,,Mean,0.001078697
0.001082298,116.9982185,0.001472195,138.8464949,,0.001121012,129.5553984,0.002020251,,Std,2.28E-05
0.00101086,112.8616111,0.001360626,132.6214528,,0.001073868,122.5195173,0.00201526,,,ADE
0.000981202,111.1336467,0.001285736,128.2858281,,0.001084886,123.8366333,0.001949712,,Mean,122.123
0.000964971,110.1004558,0.001316161,129.4221357,,0.001042689,117.9693639,0.001922548,,Std,3.508840357
0.000986736,143.7777555,0.00109298,126.5234689,,0.001071478,121.8796404,0.001947388,,,RMSE
